meme_id,image_path,blip_caption
110574,./memes_training/110574.jpeg,a cartoon comic strip with a woman talking to a man
110575,./memes_training/110575.jpeg,a cartoon picture of a man reading a book with a heart in the background
110576,./memes_training/110576.jpeg,a cartoon picture of a woman with a blue hair and a man with a white face
110577,./memes_training/110577.jpeg,a close up of a person with a cell phone in their hand
110580,./memes_training/110580.jpeg,there is a woman and a child that are talking to each other
110581,./memes_training/110581.jpeg,a close up of a person with a face painted with a skeleton
110583,./memes_training/110583.jpeg,a close up of a person wearing a suit and tie
110584,./memes_training/110584.jpeg,a close up of a poster with a bunch of people in different outfits
110586,./memes_training/110586.png,a close up of a cartoon picture of a woman with different facial expressions
110587,./memes_training/110587.jpeg,a close up of a person holding their head in their hands
110591,./memes_training/110591.jpeg,a black and white photo of two women talking to each other
110592,./memes_training/110592.jpeg,a close up of a girl looking up at something in the air
110593,./memes_training/110593.jpeg,there is a man in a suit and tie smiling for the camera
110594,./memes_training/110594.png,a close up of a person leaning against a wall with a pink lipstick
110595,./memes_training/110595.png,there are two men that are holding a dog on a couch
110596,./memes_training/110596.png,there is a man and woman standing next to each other
110597,./memes_training/110597.jpeg,a close up of a statue of jesus giving a thumbs up
110598,./memes_training/110598.jpeg,cartoon of a woman and a man with a thought bubble above their heads
110599,./memes_training/110599.jpeg,there is a doctor examining a woman's chest with a stethoscope
110600,./memes_training/110600.jpeg,two women in a car with a man in the back seat
110601,./memes_training/110601.jpeg,a cartoon picture of a man and a woman fighting over a pig
110603,./memes_training/110603.jpeg,there are two pictures of a pregnant woman holding a sign
110606,./memes_training/110606.jpeg,a cartoon of a woman in a red dress and a cartoon of a woman in a red dress
110607,./memes_training/110607.jpeg,cartoon of a woman in a pink dress is trying to get a drink
110608,./memes_training/110608.png,there is a statue of a man with a hat on it
110609,./memes_training/110609.jpeg,a cartoon picture of a woman laying on the ground with a man standing over her
110610,./memes_training/110610.jpeg,a couple kissing each other with the words in spanish
110614,./memes_training/110614.jpeg,a cartoon girl with blonde hair and a black top is sitting on a couch
110616,./memes_training/110616.jpeg,someone is holding a baby in a hospital room with a caption in spanish
110617,./memes_training/110617.jpeg,a couple of people that are standing in front of a tv
110618,./memes_training/110618.jpeg,a close up of a seal seal on a beach with a caption
110620,./memes_training/110620.png,arafed image of a man with a pink bow on his head
110621,./memes_training/110621.jpeg,cartoon girl talking on the phone with a red cord
110622,./memes_training/110622.jpeg,a picture of a painting of a man standing on top of a hill
110626,./memes_training/110626.jpeg,a picture of a group of women running down a street
110627,./memes_training/110627.jpeg,a cartoon of a woman in a robe holding a book
110629,./memes_training/110629.png,arafed woman laying on the floor in a public restroom
110630,./memes_training/110630.jpeg,a close up of a cartoon character with a caption of a woman
110631,./memes_training/110631.jpeg,there are two pictures of a woman with glasses and a jacket
110632,./memes_training/110632.jpeg,a close up of a person with a smile on a street
110633,./memes_training/110633.jpeg,a poster with a picture of a woman in a dress and a man in a suit
110635,./memes_training/110635.jpeg,a cartoon picture of a woman with glasses sitting in a chair
110637,./memes_training/110637.jpeg,a woman in a white shirt and black pants holding a microphone
110638,./memes_training/110638.jpeg,a woman with long hair and a blue shirt is smiling
110640,./memes_training/110640.jpeg,a cartoon of a man and woman sitting on a chair
110641,./memes_training/110641.jpeg,there are two pictures of a doll with a fake face and a fake doll with a fake face
110642,./memes_training/110642.jpeg,a man with a funny expression on his face in a suit
110644,./memes_training/110644.jpeg,arafed woman in a white shirt and black shorts is standing in a hallway with a red
110645,./memes_training/110645.png,a cartoon picture of a man holding a gun in his hand
110646,./memes_training/110646.jpeg,a woman splashes water on her face while she is running
110647,./memes_training/110647.jpeg,there are many pictures of a man with a hat on
110648,./memes_training/110648.jpeg,a man in a suit and tie is talking to someone
110652,./memes_training/110652.jpeg,there is a man in a suit pointing at the camera
110653,./memes_training/110653.jpeg,a close up of a woman with a surprised look on her face
110654,./memes_training/110654.jpeg,arafed image of a child taking a picture of a person taking a picture of herself
110655,./memes_training/110655.jpeg,a close up of a person touching a monster's mouth with a caption
110656,./memes_training/110656.jpeg,arafed image of a man in a suit sitting at a table
110657,./memes_training/110657.jpeg,a close up of a bat with a tooth sticking out of it's mouth
110660,./memes_training/110660.png,there is a picture of a woman with a funny face
110661,./memes_training/110661.jpeg,arafed woman in a hospital room eating a piece of food
110662,./memes_training/110662.jpeg,a cartoon bear holding a piece of paper with the caption of a poem
110663,./memes_training/110663.jpeg,there are a group of people that are sitting on a bed
110664,./memes_training/110664.jpeg,a cartoon picture of a woman sitting at a desk talking on a phone
110665,./memes_training/110665.jpeg,there are two pictures of a man in a hospital room
110666,./memes_training/110666.jpeg,there is a woman sitting in a lecture room with a cell phone
110667,./memes_training/110667.jpeg,two women in white shirts and a man in a white shirt
110668,./memes_training/110668.jpeg,a close up of a man wearing a hat with a cross on it
110670,./memes_training/110670.jpeg,a woman in a white shirt holding a syet in her hand
110671,./memes_training/110671.png,a woman in a white shirt is talking to a man in a hospital bed
110672,./memes_training/110672.jpeg,there is a dog wearing a hat with a cross on it
110673,./memes_training/110673.png,a close up of a person holding up two cans of soda
110674,./memes_training/110674.jpeg,arafed picture of a dog with a red cross on its head
110676,./memes_training/110676.jpeg,arafed image of a man in a white lab coat and a group of women in green
110677,./memes_training/110677.jpeg,a close up of a hamster with a cross on its chest
110678,./memes_training/110678.jpeg,cartoon of a group of people with a caption of a nurse and a nurse
110681,./memes_training/110681.jpeg,there is a man reading a book in a library
110682,./memes_training/110682.jpeg,a white sign with a red and blue logo on it
110683,./memes_training/110683.jpeg,arafed man holding a stack of books in a room
110684,./memes_training/110684.jpeg,a close up of a sign with a picture of a person on it
110685,./memes_training/110685.jpeg,cartoon of a man and woman talking to each other
110687,./memes_training/110687.jpeg,a close up of a person sitting in a chair with a sign
110688,./memes_training/110688.png,a picture of a picture of a bunch of shoes with different faces
110689,./memes_training/110689.jpeg,a cartoon of a man and woman talking to each other
110690,./memes_training/110690.png,a screenshot of a text message from a woman who is on her phone
110692,./memes_training/110692.jpeg,a close up of a person sitting on a floor with a book
110693,./memes_training/110693.jpeg,a cartoon of a woman in glasses standing in front of lockers
110696,./memes_training/110696.jpeg,a picture taken from a webpage of a spanish language
110697,./memes_training/110697.jpeg,someone is cutting a piece of paper with a pair of scissors
110698,./memes_training/110698.png,arafed image of a man reading a book and a book with a bookmark
110699,./memes_training/110699.jpeg,there is a dog that is laying down on a bed
110700,./memes_training/110700.jpeg,arafed man reading a book with a top hat and glasses
110701,./memes_training/110701.jpeg,there is a doll with a green eyes and a yellow shirt
110703,./memes_training/110703.jpeg,a picture taken from a facebook page of a man with glasses on
110704,./memes_training/110704.jpeg,there are two pictures of a woman in a bikini and a man in a bikini
110705,./memes_training/110705.jpeg,a man in a white shirt and sunglasses sitting on a bus
